pgc_name,full_pgc_name,hubb,E,Irr,S0,SBa,SBb,SBc,Sa,Sb,Sc
PGC 56948  ,PGC0056948,Sc,0,0,0,0,0,0,0,0,1
PGC 57184  ,PGC0057184,Sb,0,0,0,0,0,0,0,1,0
PGC 57063  ,PGC0057063,S0,0,0,1,0,0,0,0,0,0
PGC 57214  ,PGC0057214,Sb,0,0,0,0,0,0,0,1,0
PGC 56693  ,PGC0056693,Sb,0,0,0,0,0,0,0,1,0
PGC 57061  ,PGC0057061,Sc,0,0,0,0,0,0,0,0,1
PGC 57155  ,PGC0057155,S0,0,0,1,0,0,0,0,0,0
PGC 57096  ,PGC0057096,Sa,0,0,0,0,0,0,1,0,0
PGC 57033  ,PGC0057033,E,1,0,0,0,0,0,0,0,0
PGC 22803  ,PGC0022803,Sb,0,0,0,0,0,0,0,1,0
PGC 56932  ,PGC0056932,Sc,0,0,0,0,0,0,0,0,1
PGC 57053  ,PGC0057053,SBc,0,0,0,0,0,1,0,0,0
PGC 57031  ,PGC0057031,SBc,0,0,0,0,0,1,0,0,0
PGC 57575  ,PGC0057575,Sa,0,0,0,0,0,0,1,0,0
PGC 57058  ,PGC0057058,Sc,0,0,0,0,0,0,0,0,1
PGC 57172  ,PGC0057172,S0,0,0,1,0,0,0,0,0,0
PGC 57073  ,PGC0057073,Sb,0,0,0,0,0,0,0,1,0
PGC 57157  ,PGC0057157,Sb,0,0,0,0,0,0,0,1,0
PGC 22827  ,PGC0022827,SBc,0,0,0,0,0,1,0,0,0
PGC 21382  ,PGC0021382,E,1,0,0,0,0,0,0,0,0
PGC 58300  ,PGC0058300,Sc,0,0,0,0,0,0,0,0,1
PGC 57160  ,PGC0057160,Sb,0,0,0,0,0,0,0,1,0
PGC 57131  ,PGC0057131,Sc,0,0,0,0,0,0,0,0,1
PGC 57075  ,PGC0057075,S0,0,0,1,0,0,0,0,0,0
PGC 57389  ,PGC0057389,Sb,0,0,0,0,0,0,0,1,0
PGC 57097  ,PGC0057097,SBb,0,0,0,0,1,0,0,0,0
PGC 57193  ,PGC0057193,SBa,0,0,0,1,0,0,0,0,0
PGC 56487  ,PGC0056487,Sb,0,0,0,0,0,0,0,1,0
PGC 57088  ,PGC0057088,SBa,0,0,0,1,0,0,0,0,0
PGC 56659  ,PGC0056659,SBb,0,0,0,0,1,0,0,0,0
PGC 57121  ,PGC0057121,Sb,0,0,0,0,0,0,0,1,0
PGC 22389  ,PGC0022389,Sb,0,0,0,0,0,0,0,1,0
PGC 56169  ,PGC0056169,Sc,0,0,0,0,0,0,0,0,1
PGC 57090  ,PGC0057090,E,1,0,0,0,0,0,0,0,0
PGC 57135  ,PGC0057135,S0,0,0,1,0,0,0,0,0,0
PGC 56465  ,PGC0056465,Sb,0,0,0,0,0,0,0,1,0
PGC 22860  ,PGC0022860,SBb,0,0,0,0,1,0,0,0,0
PGC 57118  ,PGC0057118,Sb,0,0,0,0,0,0,0,1,0
PGC 57111  ,PGC0057111,Sb,0,0,0,0,0,0,0,1,0
PGC 57082  ,PGC0057082,SBb,0,0,0,0,1,0,0,0,0
PGC 56397  ,PGC0056397,Sc,0,0,0,0,0,0,0,0,1
PGC 22408  ,PGC0022408,Sa,0,0,0,0,0,0,1,0,0
PGC 57132  ,PGC0057132,Sb,0,0,0,0,0,0,0,1,0
PGC 56345  ,PGC0056345,Sc,0,0,0,0,0,0,0,0,1
PGC 57128  ,PGC0057128,E,1,0,0,0,0,0,0,0,0
PGC 57122  ,PGC0057122,SBa,0,0,0,1,0,0,0,0,0
PGC 56745  ,PGC0056745,Irr,0,1,0,0,0,0,0,0,0
PGC 56611  ,PGC0056611,Sb,0,0,0,0,0,0,0,1,0
PGC 21919  ,PGC0021919,Sc,0,0,0,0,0,0,0,0,1
PGC 57627  ,PGC0057627,Sc,0,0,0,0,0,0,0,0,1
PGC 56166  ,PGC0056166,Sb,0,0,0,0,0,0,0,1,0
PGC 21341  ,PGC0021341,Sb,0,0,0,0,0,0,0,1,0
PGC 56329  ,PGC0056329,S0,0,0,1,0,0,0,0,0,0
PGC 23441  ,PGC0023441,Sa,0,0,0,0,0,0,1,0,0
PGC 56870  ,PGC0056870,Irr,0,1,0,0,0,0,0,0,0
PGC 56377  ,PGC0056377,SBa,0,0,0,1,0,0,0,0,0
PGC 54885  ,PGC0054885,Sc,0,0,0,0,0,0,0,0,1
PGC 57634  ,PGC0057634,E,1,0,0,0,0,0,0,0,0
PGC 57640  ,PGC0057640,E,1,0,0,0,0,0,0,0,0
PGC 59128  ,PGC0059128,S0,0,0,1,0,0,0,0,0,0
PGC 58478  ,PGC0058478,Sc,0,0,0,0,0,0,0,0,1
PGC 23650  ,PGC0023650,SBb,0,0,0,0,1,0,0,0,0
PGC 21495  ,PGC0021495,Sb,0,0,0,0,0,0,0,1,0
PGC 57218  ,PGC0057218,Sb,0,0,0,0,0,0,0,1,0
PGC 56650  ,PGC0056650,E,1,0,0,0,0,0,0,0,0
PGC 57145  ,PGC0057145,SBb,0,0,0,0,1,0,0,0,0
PGC 54379  ,PGC0054379,Sa,0,0,0,0,0,0,1,0,0
PGC 59350  ,PGC0059350,Sc,0,0,0,0,0,0,0,0,1
PGC 56443  ,PGC0056443,S0,0,0,1,0,0,0,0,0,0
PGC 57332  ,PGC0057332,Sc,0,0,0,0,0,0,0,0,1
PGC 56200  ,PGC0056200,SBb,0,0,0,0,1,0,0,0,0
PGC 56874  ,PGC0056874,S0,0,0,1,0,0,0,0,0,0
PGC 23630  ,PGC0023630,Sa,0,0,0,0,0,0,1,0,0
PGC 23695  ,PGC0023695,Sc,0,0,0,0,0,0,0,0,1
PGC 23337  ,PGC0023337,Sa,0,0,0,0,0,0,1,0,0
PGC 24244  ,PGC0024244,Sc,0,0,0,0,0,0,0,0,1
PGC 55629  ,PGC0055629,S0,0,0,1,0,0,0,0,0,0
PGC 55973  ,PGC0055973,Sc,0,0,0,0,0,0,0,0,1
PGC 58538  ,PGC0058538,Sc,0,0,0,0,0,0,0,0,1
PGC 23878  ,PGC0023878,Sc,0,0,0,0,0,0,0,0,1
PGC 56857  ,PGC0056857,SBb,0,0,0,0,1,0,0,0,0
PGC 54282  ,PGC0054282,Sa,0,0,0,0,0,0,1,0,0
PGC 55750  ,PGC0055750,Sc,0,0,0,0,0,0,0,0,1
PGC 22681  ,PGC0022681,Sb,0,0,0,0,0,0,0,1,0
PGC 56578  ,PGC0056578,SBc,0,0,0,0,0,1,0,0,0
PGC 56576  ,PGC0056576,Sa,0,0,0,0,0,0,1,0,0
PGC 23289  ,PGC0023289,Sa,0,0,0,0,0,0,1,0,0
PGC 57124  ,PGC0057124,Sc,0,0,0,0,0,0,0,0,1
PGC 54664  ,PGC0054664,SBb,0,0,0,0,1,0,0,0,0
PGC 56636  ,PGC0056636,Sb,0,0,0,0,0,0,0,1,0
PGC 56864  ,PGC0056864,Sc,0,0,0,0,0,0,0,0,1
PGC 23443  ,PGC0023443,Sa,0,0,0,0,0,0,1,0,0
PGC 56842  ,PGC0056842,SBb,0,0,0,0,1,0,0,0,0
PGC 23367  ,PGC0023367,S0,0,0,1,0,0,0,0,0,0
PGC 23567  ,PGC0023567,Sb,0,0,0,0,0,0,0,1,0
PGC 57766  ,PGC0057766,Sa,0,0,0,0,0,0,1,0,0
PGC 56289  ,PGC0056289,SBb,0,0,0,0,1,0,0,0,0
PGC 56366  ,PGC0056366,Sc,0,0,0,0,0,0,0,0,1
PGC 58989  ,PGC0058989,Irr,0,1,0,0,0,0,0,0,0
PGC 23395  ,PGC0023395,S0,0,0,1,0,0,0,0,0,0
PGC 23319  ,PGC0023319,Sc,0,0,0,0,0,0,0,0,1
PGC 53976  ,PGC0053976,Sb,0,0,0,0,0,0,0,1,0
PGC 23542  ,PGC0023542,SBc,0,0,0,0,0,1,0,0,0
PGC 23546  ,PGC0023546,Sc,0,0,0,0,0,0,0,0,1
PGC 58336  ,PGC0058336,Sc,0,0,0,0,0,0,0,0,1
PGC 56731  ,PGC0056731,Sa,0,0,0,0,0,0,1,0,0
PGC 55962  ,PGC0055962,Irr,0,1,0,0,0,0,0,0,0
PGC 23725  ,PGC0023725,Sb,0,0,0,0,0,0,0,1,0
PGC 57110  ,PGC0057110,Sb,0,0,0,0,0,0,0,1,0
PGC 23855  ,PGC0023855,SBa,0,0,0,1,0,0,0,0,0
PGC 58523  ,PGC0058523,SBa,0,0,0,1,0,0,0,0,0
PGC 56595  ,PGC0056595,Sa,0,0,0,0,0,0,1,0,0
PGC 23700  ,PGC0023700,S0,0,0,1,0,0,0,0,0,0
PGC 23661  ,PGC0023661,Sc,0,0,0,0,0,0,0,0,1
PGC 23232  ,PGC0023232,SBc,0,0,0,0,0,1,0,0,0
PGC 56094  ,PGC0056094,Sb,0,0,0,0,0,0,0,1,0
PGC 59132  ,PGC0059132,SBb,0,0,0,0,1,0,0,0,0
PGC 56205  ,PGC0056205,Sc,0,0,0,0,0,0,0,0,1
PGC 23362  ,PGC0023362,SBb,0,0,0,0,1,0,0,0,0
PGC 57280  ,PGC0057280,Sb,0,0,0,0,0,0,0,1,0
PGC 57199  ,PGC0057199,Sa,0,0,0,0,0,0,1,0,0
PGC 24509  ,PGC0024509,Sc,0,0,0,0,0,0,0,0,1
PGC 59250  ,PGC0059250,Sb,0,0,0,0,0,0,0,1,0
PGC 57788  ,PGC0057788,Sb,0,0,0,0,0,0,0,1,0
PGC 52912  ,PGC0052912,Sa,0,0,0,0,0,0,1,0,0
PGC 59707  ,PGC0059707,Sb,0,0,0,0,0,0,0,1,0
PGC 56186  ,PGC0056186,Sc,0,0,0,0,0,0,0,0,1
PGC 52527  ,PGC0052527,S0,0,0,1,0,0,0,0,0,0
PGC 57234  ,PGC0057234,SBb,0,0,0,0,1,0,0,0,0
PGC 21402  ,PGC0021402,Sa,0,0,0,0,0,0,1,0,0
PGC 22453  ,PGC0022453,Sb,0,0,0,0,0,0,0,1,0
PGC 56467  ,PGC0056467,E,1,0,0,0,0,0,0,0,0
PGC 23941  ,PGC0023941,Sa,0,0,0,0,0,0,1,0,0
PGC 21321  ,PGC0021321,Sc,0,0,0,0,0,0,0,0,1
PGC 57337  ,PGC0057337,Sc,0,0,0,0,0,0,0,0,1
PGC 23465  ,PGC0023465,Sc,0,0,0,0,0,0,0,0,1
PGC 23522  ,PGC0023522,Sc,0,0,0,0,0,0,0,0,1
PGC 57349  ,PGC0057349,Sb,0,0,0,0,0,0,0,1,0
PGC 53749  ,PGC0053749,Sb,0,0,0,0,0,0,0,1,0
PGC 22772  ,PGC0022772,Sa,0,0,0,0,0,0,1,0,0
PGC 23705  ,PGC0023705,SBb,0,0,0,0,1,0,0,0,0
PGC 55844  ,PGC0055844,SBb,0,0,0,0,1,0,0,0,0
PGC 59340  ,PGC0059340,SBb,0,0,0,0,1,0,0,0,0
PGC 51829  ,PGC0051829,Sb,0,0,0,0,0,0,0,1,0
PGC 59408  ,PGC0059408,Irr,0,1,0,0,0,0,0,0,0
PGC 59582  ,PGC0059582,Sb,0,0,0,0,0,0,0,1,0
PGC 23685  ,PGC0023685,S0,0,0,1,0,0,0,0,0,0
PGC 23169  ,PGC0023169,Sb,0,0,0,0,0,0,0,1,0
PGC 59843  ,PGC0059843,SBc,0,0,0,0,0,1,0,0,0
PGC 54834  ,PGC0054834,Sc,0,0,0,0,0,0,0,0,1
PGC 21849  ,PGC0021849,Sc,0,0,0,0,0,0,0,0,1
PGC 21542  ,PGC0021542,E,1,0,0,0,0,0,0,0,0
PGC 59838  ,PGC0059838,Sa,0,0,0,0,0,0,1,0,0
PGC 53709  ,PGC0053709,Sc,0,0,0,0,0,0,0,0,1
PGC 59807  ,PGC0059807,Sc,0,0,0,0,0,0,0,0,1
PGC 22596  ,PGC0022596,SBb,0,0,0,0,1,0,0,0,0
PGC 58863  ,PGC0058863,Sb,0,0,0,0,0,0,0,1,0
PGC 59222  ,PGC0059222,Sb,0,0,0,0,0,0,0,1,0
PGC 23256  ,PGC0023256,S0,0,0,1,0,0,0,0,0,0
PGC 52949  ,PGC0052949,Sc,0,0,0,0,0,0,0,0,1
PGC 51264  ,PGC0051264,Sa,0,0,0,0,0,0,1,0,0
PGC 57430  ,PGC0057430,Sb,0,0,0,0,0,0,0,1,0
PGC 24621  ,PGC0024621,Sb,0,0,0,0,0,0,0,1,0
PGC 21976  ,PGC0021976,Sb,0,0,0,0,0,0,0,1,0
PGC 57006  ,PGC0057006,E,1,0,0,0,0,0,0,0,0
PGC 51302  ,PGC0051302,Sb,0,0,0,0,0,0,0,1,0
PGC 59118  ,PGC0059118,Sb,0,0,0,0,0,0,0,1,0
PGC 23936  ,PGC0023936,Sc,0,0,0,0,0,0,0,0,1
PGC 53307  ,PGC0053307,SBc,0,0,0,0,0,1,0,0,0
PGC 23501  ,PGC0023501,Sc,0,0,0,0,0,0,0,0,1
PGC 24865  ,PGC0024865,Irr,0,1,0,0,0,0,0,0,0
PGC 56284  ,PGC0056284,Sc,0,0,0,0,0,0,0,0,1
PGC 55708  ,PGC0055708,Sa,0,0,0,0,0,0,1,0,0
PGC 21515  ,PGC0021515,Sc,0,0,0,0,0,0,0,0,1
PGC 56400  ,PGC0056400,Sb,0,0,0,0,0,0,0,1,0
PGC 52383  ,PGC0052383,Sb,0,0,0,0,0,0,0,1,0
PGC 51450  ,PGC0051450,SBa,0,0,0,1,0,0,0,0,0
PGC 56267  ,PGC0056267,Sb,0,0,0,0,0,0,0,1,0
PGC 52171  ,PGC0052171,SBa,0,0,0,1,0,0,0,0,0
PGC 22205  ,PGC0022205,SBb,0,0,0,0,1,0,0,0,0
PGC 52416  ,PGC0052416,S0,0,0,1,0,0,0,0,0,0
PGC 53376  ,PGC0053376,Sb,0,0,0,0,0,0,0,1,0
PGC 23266  ,PGC0023266,SBc,0,0,0,0,0,1,0,0,0
PGC 49289  ,PGC0049289,S0,0,0,1,0,0,0,0,0,0
PGC 51155  ,PGC0051155,SBb,0,0,0,0,1,0,0,0,0
PGC 22677  ,PGC0022677,Sc,0,0,0,0,0,0,0,0,1
PGC 22921  ,PGC0022921,Sc,0,0,0,0,0,0,0,0,1
PGC 59514  ,PGC0059514,S0,0,0,1,0,0,0,0,0,0
PGC 22403  ,PGC0022403,SBa,0,0,0,1,0,0,0,0,0
PGC 56903  ,PGC0056903,SBa,0,0,0,1,0,0,0,0,0
PGC 51483  ,PGC0051483,SBb,0,0,0,0,1,0,0,0,0
PGC 22693  ,PGC0022693,Sc,0,0,0,0,0,0,0,0,1
PGC 25405  ,PGC0025405,Sc,0,0,0,0,0,0,0,0,1
PGC 22343  ,PGC0022343,SBb,0,0,0,0,1,0,0,0,0
PGC 22317  ,PGC0022317,Sa,0,0,0,0,0,0,1,0,0
PGC 49145  ,PGC0049145,Sb,0,0,0,0,0,0,0,1,0
PGC 22958  ,PGC0022958,SBc,0,0,0,0,0,1,0,0,0
PGC 54343  ,PGC0054343,Sb,0,0,0,0,0,0,0,1,0
PGC 22957  ,PGC0022957,Sc,0,0,0,0,0,0,0,0,1
PGC 22495  ,PGC0022495,Sc,0,0,0,0,0,0,0,0,1
PGC 51875  ,PGC0051875,Sb,0,0,0,0,0,0,0,1,0
PGC 25406  ,PGC0025406,Sb,0,0,0,0,0,0,0,1,0
PGC 25525  ,PGC0025525,Sc,0,0,0,0,0,0,0,0,1
PGC 55955  ,PGC0055955,Sb,0,0,0,0,0,0,0,1,0
PGC 51864  ,PGC0051864,SBc,0,0,0,0,0,1,0,0,0
PGC 50629  ,PGC0050629,Sc,0,0,0,0,0,0,0,0,1
PGC 23480  ,PGC0023480,Sa,0,0,0,0,0,0,1,0,0
PGC 59676  ,PGC0059676,Sc,0,0,0,0,0,0,0,0,1
PGC 51733  ,PGC0051733,Sb,0,0,0,0,0,0,0,1,0
PGC 58540  ,PGC0058540,SBb,0,0,0,0,1,0,0,0,0
PGC 58311  ,PGC0058311,E,1,0,0,0,0,0,0,0,0
PGC 23717  ,PGC0023717,Sc,0,0,0,0,0,0,0,0,1
PGC 23512  ,PGC0023512,Sb,0,0,0,0,0,0,0,1,0
PGC 52264  ,PGC0052264,SBa,0,0,0,1,0,0,0,0,0
PGC 49657  ,PGC0049657,Sc,0,0,0,0,0,0,0,0,1
PGC 53908  ,PGC0053908,S0,0,0,1,0,0,0,0,0,0
PGC 53313  ,PGC0053313,Sb,0,0,0,0,0,0,0,1,0
PGC 50167  ,PGC0050167,Sc,0,0,0,0,0,0,0,0,1
PGC 24710  ,PGC0024710,Sa,0,0,0,0,0,0,1,0,0
PGC 23409  ,PGC0023409,SBa,0,0,0,1,0,0,0,0,0
PGC 50840  ,PGC0050840,Sb,0,0,0,0,0,0,0,1,0
PGC 25402  ,PGC0025402,Irr,0,1,0,0,0,0,0,0,0
PGC 25399  ,PGC0025399,Sb,0,0,0,0,0,0,0,1,0
PGC 24839  ,PGC0024839,Sa,0,0,0,0,0,0,1,0,0
PGC 53676  ,PGC0053676,Sa,0,0,0,0,0,0,1,0,0
PGC 23701  ,PGC0023701,E,1,0,0,0,0,0,0,0,0
PGC 23978  ,PGC0023978,SBc,0,0,0,0,0,1,0,0,0
PGC 23385  ,PGC0023385,Sc,0,0,0,0,0,0,0,0,1
PGC 52986  ,PGC0052986,Sa,0,0,0,0,0,0,1,0,0
PGC 22724  ,PGC0022724,SBb,0,0,0,0,1,0,0,0,0
PGC 49814  ,PGC0049814,Irr,0,1,0,0,0,0,0,0,0
PGC 25571  ,PGC0025571,E,1,0,0,0,0,0,0,0,0
PGC 51105  ,PGC0051105,Sa,0,0,0,0,0,0,1,0,0
PGC 23017  ,PGC0023017,SBc,0,0,0,0,0,1,0,0,0
PGC 59666  ,PGC0059666,Sc,0,0,0,0,0,0,0,0,1
PGC 51100  ,PGC0051100,Sb,0,0,0,0,0,0,0,1,0
PGC 60330  ,PGC0060330,Sb,0,0,0,0,0,0,0,1,0
PGC 60203  ,PGC0060203,Sb,0,0,0,0,0,0,0,1,0
PGC 60357  ,PGC0060357,Sc,0,0,0,0,0,0,0,0,1
PGC 22445  ,PGC0022445,SBa,0,0,0,1,0,0,0,0,0
PGC 26982  ,PGC0026982,Sb,0,0,0,0,0,0,0,1,0
PGC 22443  ,PGC0022443,Sa,0,0,0,0,0,0,1,0,0
PGC 22188  ,PGC0022188,Sb,0,0,0,0,0,0,0,1,0
PGC 21802  ,PGC0021802,Sa,0,0,0,0,0,0,1,0,0
PGC 57408  ,PGC0057408,E,1,0,0,0,0,0,0,0,0
PGC 58963  ,PGC0058963,SBa,0,0,0,1,0,0,0,0,0
PGC 56410  ,PGC0056410,Sc,0,0,0,0,0,0,0,0,1
PGC 56839  ,PGC0056839,Sc,0,0,0,0,0,0,0,0,1
PGC 50784  ,PGC0050784,Sb,0,0,0,0,0,0,0,1,0
PGC 59084  ,PGC0059084,Sa,0,0,0,0,0,0,1,0,0
PGC 21437  ,PGC0021437,Sb,0,0,0,0,0,0,0,1,0
PGC 23170  ,PGC0023170,Sc,0,0,0,0,0,0,0,0,1
PGC 23383  ,PGC0023383,S0,0,0,1,0,0,0,0,0,0
PGC 50690  ,PGC0050690,S0,0,0,1,0,0,0,0,0,0
PGC 53556  ,PGC0053556,SBa,0,0,0,1,0,0,0,0,0
PGC 22032  ,PGC0022032,Sb,0,0,0,0,0,0,0,1,0
PGC 53563  ,PGC0053563,Sc,0,0,0,0,0,0,0,0,1
PGC 22565  ,PGC0022565,Sc,0,0,0,0,0,0,0,0,1
PGC 26368  ,PGC0026368,Sa,0,0,0,0,0,0,1,0,0
PGC 26197  ,PGC0026197,Sb,0,0,0,0,0,0,0,1,0
PGC 57369  ,PGC0057369,Sa,0,0,0,0,0,0,1,0,0
PGC 51819  ,PGC0051819,SBc,0,0,0,0,0,1,0,0,0
PGC 53010  ,PGC0053010,SBa,0,0,0,1,0,0,0,0,0
PGC 23910  ,PGC0023910,Sc,0,0,0,0,0,0,0,0,1
PGC 59411  ,PGC0059411,SBb,0,0,0,0,1,0,0,0,0
PGC 21580  ,PGC0021580,Sc,0,0,0,0,0,0,0,0,1
PGC 23513  ,PGC0023513,SBc,0,0,0,0,0,1,0,0,0
PGC 58370  ,PGC0058370,Irr,0,1,0,0,0,0,0,0,0
PGC 53803  ,PGC0053803,Sa,0,0,0,0,0,0,1,0,0
PGC 53737  ,PGC0053737,SBc,0,0,0,0,0,1,0,0,0
PGC 59292  ,PGC0059292,E,1,0,0,0,0,0,0,0,0
PGC 59332  ,PGC0059332,E,1,0,0,0,0,0,0,0,0
PGC 21120  ,PGC0021120,Sc,0,0,0,0,0,0,0,0,1
PGC 21789  ,PGC0021789,Sb,0,0,0,0,0,0,0,1,0
PGC 25467  ,PGC0025467,S0,0,0,1,0,0,0,0,0,0
PGC 57500  ,PGC0057500,E,1,0,0,0,0,0,0,0,0
PGC 59286  ,PGC0059286,S0,0,0,1,0,0,0,0,0,0
PGC 28305  ,PGC0028305,E,1,0,0,0,0,0,0,0,0
PGC 49806  ,PGC0049806,Sc,0,0,0,0,0,0,0,0,1
PGC 60239  ,PGC0060239,SBb,0,0,0,0,1,0,0,0,0
PGC 23643  ,PGC0023643,Sc,0,0,0,0,0,0,0,0,1
PGC 24669  ,PGC0024669,E,1,0,0,0,0,0,0,0,0
PGC 45580  ,PGC0045580,SBb,0,0,0,0,1,0,0,0,0
PGC 55797  ,PGC0055797,Sc,0,0,0,0,0,0,0,0,1
PGC 24678  ,PGC0024678,SBb,0,0,0,0,1,0,0,0,0
PGC 24674  ,PGC0024674,Sc,0,0,0,0,0,0,0,0,1
PGC 25210  ,PGC0025210,SBa,0,0,0,1,0,0,0,0,0
PGC 25596  ,PGC0025596,Sc,0,0,0,0,0,0,0,0,1
PGC 46746  ,PGC0046746,SBc,0,0,0,0,0,1,0,0,0
PGC 45668  ,PGC0045668,Sc,0,0,0,0,0,0,0,0,1
PGC 52044  ,PGC0052044,Sb,0,0,0,0,0,0,0,1,0
PGC 27993  ,PGC0027993,Sc,0,0,0,0,0,0,0,0,1
PGC 44323  ,PGC0044323,E,1,0,0,0,0,0,0,0,0
PGC 44329  ,PGC0044329,E,1,0,0,0,0,0,0,0,0
PGC 52338  ,PGC0052338,Sc,0,0,0,0,0,0,0,0,1
PGC 46427  ,PGC0046427,SBb,0,0,0,0,1,0,0,0,0
PGC 28351  ,PGC0028351,Irr,0,1,0,0,0,0,0,0,0
PGC 54790  ,PGC0054790,S0,0,0,1,0,0,0,0,0,0
PGC 23173  ,PGC0023173,Sb,0,0,0,0,0,0,0,1,0
PGC 56056  ,PGC0056056,Sc,0,0,0,0,0,0,0,0,1
PGC 46666  ,PGC0046666,Irr,0,1,0,0,0,0,0,0,0
PGC 24235  ,PGC0024235,Sb,0,0,0,0,0,0,0,1,0
PGC 52535  ,PGC0052535,SBb,0,0,0,0,1,0,0,0,0
PGC 49641  ,PGC0049641,E,1,0,0,0,0,0,0,0,0
PGC 49640  ,PGC0049640,Sb,0,0,0,0,0,0,0,1,0
PGC 28714  ,PGC0028714,Irr,0,1,0,0,0,0,0,0,0
PGC 45658  ,PGC0045658,SBb,0,0,0,0,1,0,0,0,0
PGC 26002  ,PGC0026002,Sa,0,0,0,0,0,0,1,0,0
PGC 48270  ,PGC0048270,Sb,0,0,0,0,0,0,0,1,0
PGC 51725  ,PGC0051725,SBa,0,0,0,1,0,0,0,0,0
PGC 51094  ,PGC0051094,Sc,0,0,0,0,0,0,0,0,1
PGC 27780  ,PGC0027780,Sc,0,0,0,0,0,0,0,0,1
PGC 58501  ,PGC0058501,Sc,0,0,0,0,0,0,0,0,1
PGC 59376  ,PGC0059376,SBb,0,0,0,0,1,0,0,0,0
PGC 44921  ,PGC0044921,Sa,0,0,0,0,0,0,1,0,0
PGC 45233  ,PGC0045233,E,1,0,0,0,0,0,0,0,0
PGC 49604  ,PGC0049604,SBa,0,0,0,1,0,0,0,0,0
PGC 51850  ,PGC0051850,SBb,0,0,0,0,1,0,0,0,0
PGC 50181  ,PGC0050181,Sc,0,0,0,0,0,0,0,0,1
PGC 44896  ,PGC0044896,Irr,0,1,0,0,0,0,0,0,0
PGC 26553  ,PGC0026553,Sc,0,0,0,0,0,0,0,0,1
PGC 57424  ,PGC0057424,Sa,0,0,0,0,0,0,1,0,0
PGC 57486  ,PGC0057486,Sa,0,0,0,0,0,0,1,0,0
PGC 58700  ,PGC0058700,Sb,0,0,0,0,0,0,0,1,0
PGC 47537  ,PGC0047537,Sb,0,0,0,0,0,0,0,1,0
PGC 59961  ,PGC0059961,SBb,0,0,0,0,1,0,0,0,0
PGC 54564  ,PGC0054564,Irr,0,1,0,0,0,0,0,0,0
PGC 29459  ,PGC0029459,Sb,0,0,0,0,0,0,0,1,0
PGC 57482  ,PGC0057482,E,1,0,0,0,0,0,0,0,0
PGC 57377  ,PGC0057377,Sb,0,0,0,0,0,0,0,1,0
PGC 24796  ,PGC0024796,Sc,0,0,0,0,0,0,0,0,1
PGC 23998  ,PGC0023998,SBc,0,0,0,0,0,1,0,0,0
PGC 26979  ,PGC0026979,S0,0,0,1,0,0,0,0,0,0
PGC 45757  ,PGC0045757,SBa,0,0,0,1,0,0,0,0,0
PGC 46131  ,PGC0046131,S0,0,0,1,0,0,0,0,0,0
PGC 44370  ,PGC0044370,Sc,0,0,0,0,0,0,0,0,1
PGC 33175  ,PGC0033175,Sa,0,0,0,0,0,0,1,0,0
PGC 22151  ,PGC0022151,Irr,0,1,0,0,0,0,0,0,0
PGC 59414  ,PGC0059414,S0,0,0,1,0,0,0,0,0,0
PGC 26089  ,PGC0026089,S0,0,0,1,0,0,0,0,0,0
PGC 52921  ,PGC0052921,Sb,0,0,0,0,0,0,0,1,0
PGC 32245  ,PGC0032245,SBa,0,0,0,1,0,0,0,0,0
PGC 54895  ,PGC0054895,Sa,0,0,0,0,0,0,1,0,0
PGC 27064  ,PGC0027064,Sa,0,0,0,0,0,0,1,0,0
PGC 33238  ,PGC0033238,S0,0,0,1,0,0,0,0,0,0
PGC 27266  ,PGC0027266,SBa,0,0,0,1,0,0,0,0,0
PGC 60049  ,PGC0060049,Sc,0,0,0,0,0,0,0,0,1
PGC 25735  ,PGC0025735,Sa,0,0,0,0,0,0,1,0,0
PGC 24771  ,PGC0024771,Sc,0,0,0,0,0,0,0,0,1
PGC 50412  ,PGC0050412,SBb,0,0,0,0,1,0,0,0,0
PGC 52192  ,PGC0052192,E,1,0,0,0,0,0,0,0,0
PGC 48684  ,PGC0048684,Sa,0,0,0,0,0,0,1,0,0
PGC 50722  ,PGC0050722,Sc,0,0,0,0,0,0,0,0,1
PGC 27121  ,PGC0027121,Sb,0,0,0,0,0,0,0,1,0
PGC 33573  ,PGC0033573,SBb,0,0,0,0,1,0,0,0,0
PGC 21909  ,PGC0021909,Sb,0,0,0,0,0,0,0,1,0
PGC 58942  ,PGC0058942,Sb,0,0,0,0,0,0,0,1,0
PGC 53463  ,PGC0053463,Irr,0,1,0,0,0,0,0,0,0
PGC 26012  ,PGC0026012,Sb,0,0,0,0,0,0,0,1,0
PGC 26013  ,PGC0026013,E,1,0,0,0,0,0,0,0,0
PGC 47238  ,PGC0047238,Sc,0,0,0,0,0,0,0,0,1
PGC 21927  ,PGC0021927,SBb,0,0,0,0,1,0,0,0,0
PGC 51751  ,PGC0051751,E,1,0,0,0,0,0,0,0,0
PGC 32208  ,PGC0032208,Sb,0,0,0,0,0,0,0,1,0
PGC 56479  ,PGC0056479,Sb,0,0,0,0,0,0,0,1,0
PGC 48327  ,PGC0048327,SBa,0,0,0,1,0,0,0,0,0
PGC 57173  ,PGC0057173,Sa,0,0,0,0,0,0,1,0,0
PGC 24530  ,PGC0024530,Sa,0,0,0,0,0,0,1,0,0
PGC 55963  ,PGC0055963,Sb,0,0,0,0,0,0,0,1,0
